headline,language,label,headline_en,num_evidence,max_rel,mean_rel,p90_rel,max_ent,max_con_used,mean_ent,mean_con,context_mismatch_rate,update_style_rate
ನಾವು ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರವನ್ನು ಪ್ರತ್ಯೇಕ ಮತ್ತು ಪ್ರತ್ಯೇಕತಾವಾದಿ ಆಧಾರದ ಮೇಲೆ ಇರಿಸುವ ಸಂವಿಧಾನದ 370 ನೇ ವಿಧಿಯನ್ನು ರದ್ದುಗೊಳಿಸುತ್ತೇವೆ ಬಿಜೆಪಿ ಚುನಾವಣಾ ಪ್ರಣಾಳಿಕೆ 1996,kn,0,We abolish Article 370 of the Constitution which places Jammu and Kashmir on a separate and separatist basis BJP Election Manifesto 1996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಲೋಕ ಜನಶಕ್ತಿ ಪಕ್ಷದ ಸಭೆಯಲ್ಲಿ ಚಿರಾಗ್ ಪಾಸ್ವಾನ್ ಮತ್ತು ಇತರ ಹಲವು ದೊಡ್ಡ ನಾಯಕರು ಭಾಗವಹಿಸಿದ್ದರು,kn,0,Chiraj Paswan and many other prominent leaders attended the Lok Janshakti Party meeting,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಚೋರಿ ಸಮೋಸ ಮಾರಿದ ಮೋದಿ 10 ಸಾವಿರ ಕೋಟಿ ಒಡೆಯ,kn,0,Modi sells the same amount of cash and holds 10 thousand crores.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಪಂಜಾಬ್ ಕ್ಯಾಬಿನೆಟ್ ಸಚಿವ ನವಜೋತ್ ಸಿಂಗ್ ಸಿಧು ಅವರು ಆಗಸ್ಟ್ 25, 2018 ರಂದು ಪಂಜಾಬ್‌ನ ಗುರುದಾಸ್‌ಪುರದ ಭಾರತ-ಪಾಕ್ ಗಡಿಯಲ್ಲಿರುವ ಗುರುದ್ವಾರ ಕರ್ತಾರ್‌ಪುರ್ ಸಾಹಿಬ್‌ನಲ್ಲಿ ಬೈನಾಕ್ಯುಲರ್‌ಗಳ ಮೂಲಕ ಪ್ರಾರ್ಥನೆ ಸಲ್ಲಿಸುತ್ತಾರೆ.",kn,0,"Punjab Cabinet Minister Navjot Singh Sidhu will pray through binoculars at Gurudwara Kartarpur Sahib on the India-Pak border at Gurudhaspur, Punjab, on August 25, 2018.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ದುಬೈನಲ್ಲಿ 5 ವರ್ಷದ ಬಾಲಕಿಯ ಮೇಲೆ ಅತ್ಯಾಚಾರ: ಅತ್ಯಾಚಾರ ಘಟನೆ ನಡೆದ 15 ನಿಮಿಷಗಳಲ್ಲಿ ಅತ್ಯಾಚಾರಿಗಳನ್ನು ಸಾರ್ವಜನಿಕವಾಗಿ ಗುಂಡಿಕ್ಕುವಂತೆ ನ್ಯಾಯಾಂಗ ಇಲಾಖೆ ಪೊಲೀಸರಿಗೆ ಆದೇಶ,kn,0,Rape of 5-year-old girl in Dubai: Justice Department orders police to shoot rapists in public within 15 minutes of rape incident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಹಿಮಾಲಯ ಕಂಪನಿ ಮಾಲೀಕ ಹೇಳಿಕೆ ನಾವು ಮೊದಲ ಮುಸ್ಲಿಂ ನಾವು ಭಾರತಕ್ಕೆ ನಿಷ್ಠರಲ್ಲ ನಾವು ಭಾರತದ ಮಾಸ್ಟರ್,kn,0,Himalayan company owner statement We are the first Muslim We are not loyal to India We are the master of India,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಬಳಕೆದಾರರ KYC ನೋ ಯುವರ್ ಕಸ್ಟಮರ್ ಅನ್ನು ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ,kn,0,The user's KYC No Your Customer has been suspended,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಜಿಹಾದಿ ವೈದ್ಯರೊಂದಿಗೆ ಅನುಚಿತವಾಗಿ ವರ್ತಿಸುತ್ತಾನೆ,kn,0,A jihadist treats doctors inappropriately,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತೀಯ ಸೇನೆ ಎಂಬ ಹೆಸರಿನ ಟ್ವಿಟರ್ ಹ್ಯಾಂಡಲ್ ಕಳೆದ ಕೆಲವು ದಿನಗಳಿಂದ ಚೀನಾ ಸೇನೆಯ ವಿರುದ್ಧ ಎಚ್ಚರಿಕೆಯನ್ನು ಟ್ವೀಟ್ ಮಾಡುತ್ತಿದೆ,kn,0,The Indian Army's Twitter handle has been tweeting a warning against the Chinese military for the past few days.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಸೆಂಟ್ರಲ್ ಬ್ಯಾಂಕ್ ಆಫ್ ಇಂಡಿಯಾ ಡಿಸೆಂಬರ್ 31, 2019 ರಿಂದ ರೂ 2000 ನೋಟು ಅಮಾನ್ಯಗೊಳಿಸಲು ಯೋಜಿಸಿದೆ",kn,0,"The Central Bank of India plans to invalidate the Rs 2000 note from December 31, 2019",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಝೊಮಾಟೊ ಮಾಲೀಕ ದೀಪೇಂದ್ರ ಗೋಯಲ್, ""ಮುಸ್ಲಿಂ ಡೆಲಿವರಿ ಬಾಯ್‌ಗಳಿಂದ ಸರಕುಗಳನ್ನು ಪಡೆಯದ ಹಿಂದೂ ಗ್ರಾಹಕರೊಂದಿಗೆ ನಾವು ವ್ಯಾಪಾರ ಮಾಡಲು ಬಯಸುವುದಿಲ್ಲ. ನಮ್ಮ ದೊಡ್ಡ ಧರ್ಮವು ತಿನ್ನುವುದಿಲ್ಲ"" ಎಂದು ಹೇಳಿದ್ದಾರೆ.",kn,0,"Zomato owner Deependra Goyal said, ""We do not want to do business with Hindu customers who do not get goods from Muslim delivery boys.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370 ಮತ್ತು 35A ಸಿಂಧ್ ಅನ್ನು ಪಾಕಿಸ್ತಾನದಿಂದ ಬೇರ್ಪಡಿಸಬೇಕು ಎಂದು ರದ್ದುಗೊಳಿಸಿದ ನಂತರ ಪಾಕಿಸ್ತಾನದ ಸಿಂಧ್ ಪ್ರಾಂತ್ಯದಲ್ಲಿ ರ್ಯಾಲಿಯನ್ನು ನಡೆಸಲಾಯಿತು ಸಿಂಧ್ ನೆಹರೂ ಅವರ ಪಾಪಕ್ಕೆ ಶಿಕ್ಷೆಯಾಗುತ್ತಿದೆ,kn,0,A rally was held in the Sindh province of Pakistan after the repeal of 370 and 35A Sindh to be separated from Pakistan. Sindh Nehru is being punished for his sin.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಕ್ಯಾಥರೀನ್ ಬ್ರಿಡ್ಜಸ್ 17 ಮಕ್ಕಳ ವಿಶ್ವ ದಾಖಲೆಗೆ ಜನ್ಮ ನೀಡಿದರು, ಎಲ್ಲಾ ಹುಡುಗರು",kn,0,"Catherine Bridges gave birth to a world record 17 children, all boys",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ತಮಿಳುನಾಡಿನಲ್ಲಿ ಸದ್ಗುರು ಜಗ್ಗಿ ವಾಸುದೇವ್ ಅವರ ಕಾರ್ಯಕ್ರಮದಿಂದಾಗಿ ಕೊರೊನಾ ವೈರಸ್ ಹರಡಿದೆ,kn,0,Corona virus has spread in Tamil Nadu due to the programme of Sadguru Jaggi Vasudev,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕರ್ನಾಟಕ ಬಿಜೆಪಿ ಸಿಎಂ ವೇದಿಕೆಯಿಂದ ಗುರೂಜಿ ಸಿಎಎಯನ್ನು ವಿರೋಧಿಸಿದಾಗ ಅಂದಿನ ಸಿಎಂ ಸಾಹೇಬರು ಸಿಟ್ಟಿಗೆದ್ದರು,kn,0,The then CM Sahebru got angry when Guruji from the Karnataka BJP CM platform opposed CAA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕೋಲ್ಕತ್ತಾ ಪುಸ್ತಕ ಮೇಳದಲ್ಲಿ ಸಿಎಎಎನ್‌ಆರ್‌ಸಿ ವಿರುದ್ಧ ಪ್ರತಿಭಟನೆ ನಡೆಸುತ್ತಿದ್ದ ವಿದ್ಯಾರ್ಥಿಗಳ ಮೇಲೆ ಬಿಜೆಪಿ ಆರ್‌ಎಸ್‌ಎಸ್ ಗೂಂಡಾಗಳು ಮತ್ತು ಕೋಲ್ಕತ್ತಾ ಪೊಲೀಸರು ಹಲ್ಲೆ ನಡೆಸಿದ್ದಾರೆ. ಒಂದೆಡೆ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಮತ್ತು ಅವರ ಪಕ್ಷದ ನಾಯಕರು ತಮ್ಮನ್ನು ಬಿಜೆಪಿ ವಿರೋಧಿ ಎಂದು ಬಣ್ಣಿಸಿಕೊಳ್ಳುತ್ತಿದ್ದರೆ ಮತ್ತೊಂದೆಡೆ ಟಿಎಂಸಿ ಸರ್ಕಾರ ಮೋದಿ ಸರ್ಕಾರದ ವಿರುದ್ಧದ ಎಲ್ಲಾ ಚಟುವಟಿಕೆಗಳನ್ನು ನಿರಂತರವಾಗಿ ಹತ್ತಿಕ್ಕುತ್ತಿದೆ.,kn,0,"Students protesting against the CAANRC at the Calcutta Book Fair have been attacked by BJP RSS gangs and Kolkata police, while on the one hand, Mamata Banerjee and her party leaders are calling themselves anti-BJP and on the other hand, the TMC government is continuously suppressing all activities against the Modi government.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪ್ರಶಾಂತ್ ಭೂಷಣ್ ಅವರ ಕ್ಯಾಬಿನ್‌ನಲ್ಲಿ ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ವಕೀಲರು ಮತ್ತು ಕಾರ್ಯಕರ್ತ ಪ್ರಶಾಂತ್ ಭೂಷಣ್ ಅವರ ಮೇಲೆ ಹಲ್ಲೆ ನಡೆಸಿದ ವಿಡಿಯೋ,kn,0,Video of the attack on Prashant Bhushan by Supreme Court lawyers and activist Prashant Bhushan in his cabin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರಾಜಸ್ಥಾನದ ಹಿಂದೂ ಹುಡುಗಿಯನ್ನು ಕೆಲವು ಮುಸ್ಲಿಂ ಹುಡುಗರು ಮನೆಯಲ್ಲಿ ಅತ್ಯಾಚಾರ ಮಾಡಿದರು ಮತ್ತು ನಂತರ ಹುಡುಗಿಯನ್ನು ಬರ್ಬರವಾಗಿ ಕೊಂದರು ಮತ್ತು ಅಲ್ಲಿ ಪೊಲೀಸರು ಸಹ ಏನೂ ಮಾಡುತ್ತಿಲ್ಲ ಏಕೆಂದರೆ ಹುಡುಗರು ಇರುವಲ್ಲಿ ಮುಸ್ಲಿಂ ಜನಸಂಖ್ಯೆ ಹೆಚ್ಚು,kn,0,A Hindu girl in Rajasthan was raped at home by some Muslim boys and then the girl was brutally murdered and the police are not doing anything there either because the Muslim population is higher where the boys are.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಬಿಹಾರದಲ್ಲಿ ಸಿಎಎ ವಿರೋಧಿ ಪ್ರತಿಭಟನಾಕಾರರು ತಲ್ವಾರ್ ಮಾರ್ಚ್ ನಡೆಸಿದರು, ಪ್ರತಿಪಕ್ಷಗಳು ಅದನ್ನು ಬೆಂಬಲಿಸುತ್ತವೆಯೇ?",kn,0,"Anti-CAA protesters held a Talwar march in Bihar, will the opposition support it?",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಈ ಸಿನಿಮಾದಲ್ಲಿ ಶಬರಿಮಲೆ ಭಕ್ತಾದಿಗಳ ಮೇಲೆ ಕ್ರೂರ ಲಾಠಿ ಚಾರ್ಜ್ ಮಾಡುವಾಗ ಈ ಹುಡುಗ ಸಮವಸ್ತ್ರದಲ್ಲಿ ಪೋಲೀಸ್ ಹೇರ್ ಸ್ಟೈಲ್ ಆಗಿದೆಯೇ ಈ ಗೂಂಡಾ ಸಿಪಿಎಂ ಅಥವಾ ಎಸ್‌ಡಿಪಿಐ ಕ್ಯಾಂಪ್‌ಗೆ ಸೇರಿದವನು,kn,0,"In this film, this boy is a police hairstyle in uniform while charging a cruel baton on the Sabarimala devotees.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಈ ಫೋಟೋಗಳು NEET ಮತ್ತು JEE ಪರೀಕ್ಷಾ ಕೇಂದ್ರಗಳಿಗೆ ಸಂಬಂಧಿಸಿವೆ, ಪರೀಕ್ಷಾ ಕೇಂದ್ರಗಳ ಸ್ಥಿತಿ ಹೀಗಿರುವಾಗ ಪರೀಕ್ಷೆಯನ್ನು ಹೇಗೆ ನಡೆಸಲಾಗುವುದು ಭಾರೀ ಮಳೆಯಿಂದ ರಸ್ತೆಗಳು ಮತ್ತು ಮನೆಗಳು ಜಲಾವೃತವಾಗಿವೆ",kn,0,"These photos relate to NEET and JEE test centers, the status of the test centers, how to conduct the exam when roads and houses are flooded by heavy rain",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಔಷಧ ಕಳುಹಿಸಿದ್ದಕ್ಕಾಗಿ ಭಾರತವನ್ನು ಗೌರವಿಸಲು ಅಮೆರಿಕದ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ವಿಡಿಯೋ ಮಾಡಿದ್ದಾರೆ,kn,0,This video was made by American students to honor India for sending medicine.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರಾಜಸ್ಥಾನ ಮುಖ್ಯಮಂತ್ರಿ ಅಶೋಕ್ ಗೆಹ್ಲೋಟ್ ವಿರುದ್ಧ ಸಚಿನ್ ಪೈಲಟ್ ಪತ್ನಿ ಸಾರಾ ಪೈಲಟ್ ಟ್ವೀಟ್ ಮಾಡಿದ್ದಾರೆ,kn,0,Rajasthan Chief Minister Ashok Gehlot tweeted against Sachin Pilot's wife Sarah Pilot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಎರಡು ತಿಂಗಳ ಗರ್ಭಿಣಿಯಾಗಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಾದ ಮಹಿಳೆಯೊಬ್ಬರು ಬಿಹಾರದ ಗಯಾದ ಮಗಧ ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನ ಕರೋನಾ ಐಸೋಲೇಶನ್ ವಾರ್ಡ್‌ನಲ್ಲಿ ಅತ್ಯಾಚಾರವೆಸಗಿದ್ದಾರೆ.,kn,0,"A woman admitted to hospital after being two months pregnant has been raped in Corona isolation ward of Magadha Medical College, Gaya, Bihar.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕೇರಳದ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ಪತನಗೊಂಡ ವಿಮಾನದ 40 ಪ್ರಯಾಣಿಕರಿಗೆ ಕೊರೊನಾ ಪಾಸಿಟಿವ್ ದೃಢಪಟ್ಟಿದೆ,kn,0,40 passengers on the plane crashed at Kerala airport have tested positive for coronavirus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮಹಿಳೆಯನ್ನು ಮಹಾತ್ಮ ಗಾಂಧಿಯೊಂದಿಗೆ ತೋರಿಸಲಾಗಿದೆ ಮತ್ತು ಇಬ್ಬರೂ ಪ್ರೀತಿಯಿಂದ ಕೂಡಿರುತ್ತಾರೆ,kn,0,The woman is depicted with Mahatma Gandhi and they are both loving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರು ತಮ್ಮ ಸಚಿವರು ಮತ್ತು ಶಾಸಕರು ವಂದೇ ಮಾತರಂ ಹಾಡುವುದನ್ನು ನಿಷೇಧಿಸಿದ್ದಾರೆ,kn,0,Chief Minister Mamata Banerjee has banned her ministers and lawmakers from chanting Vande Mataram,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಗಾಲ್ವಾನ್ ಕಣಿವೆಯಲ್ಲಿ ಇಂದಿರಾಗಾಂಧಿ ಸೈನಿಕರನ್ನು ಉದ್ದೇಶಿಸಿ ಮಾತನಾಡುತ್ತಿರುವ ಈ ಫೋಟೋ, ದೇಶದಲ್ಲಿ ಒಂದೇ ಸಿಂಹವಿದೆ ಮತ್ತು ಈಗ ಸರ್ಕಾರ ಇಲಿಗಳ ಕೈಯಲ್ಲಿದೆ ಎಂದು ತೋರಿಸುತ್ತದೆ, ಅವರ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಚೀನಾ ನಮ್ಮ ಗಡಿಯನ್ನು ಪ್ರವೇಶಿಸಿ 20 ಸೈನಿಕರನ್ನು ಕೊಂದಿತು ಮತ್ತು ಯಾರೂ ಗಡಿ ಪ್ರವೇಶಿಸಲಿಲ್ಲ ಎಂದು ಹೇಳಿದರು. ಪ್ರಧಾನ ಮಂತ್ರಿ.",kn,0,"Addressing Indira Gandhi's soldiers in Galwan Valley, this photo shows that there is only one lion in the country and now the government is in the hands of mice, during their rule China entered our border and killed 20 soldiers and no one entered the border.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕೊರೊನಾ ವೈರಸ್ ಮಾಂಸಾಹಾರ ಸೇವನೆಯಿಂದ ಹರಡುವ ಸಾಂಕ್ರಾಮಿಕ ರೋಗವಾಗಿದೆ ಏಕೆ ಶಾಲಾ ಕಾಲೇಜುಗಳು ಮಾಲ್‌ಗಳು ಮುಚ್ಚಲಾಗಿದೆ ಎಲ್ಲಾ ಮಾಂಸದ ಅಂಗಡಿಗಳನ್ನು ಮುಚ್ಚಬೇಕು ಸಚಿನ್ ತೆಂಡೂಲ್ಕರ್,kn,0,Corona virus is a pandemic spread by meat consumption why schools colleges malls closed all meat shops should be closed Sachin Tendulkar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನಿಜಾಮುದ್ದೀನ್ ಮಾರ್ಕ್‌ಕಾಜ್‌ನಲ್ಲಿ ನೆರೆದ ಜನರು ಕರೋನಾ ವೈರಸ್ ಹರಡಲು ಯೋಜಿಸಿರುವ ಯೋಜನೆ ಏನು ಎಂದು ನಮಗೆ ತಿಳಿದಿರುವ ಯೋಜನೆ ಏನು ಎಂದು ಹೇಳಿ ನಾವು ನಿಮ್ಮನ್ನು ಪೊಲೀಸರಿಗೆ ಒಪ್ಪಿಸುತ್ತೇವೆ.,kn,0,The people at Nizamuddin Mark Kaz tell us what the plan is we know what the plan is to spread the coronavirus.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಹುದ್ದೆಯ ಘನತೆಗೆ ನ್ಯಾಯ ಕೊಡಲು ಸಾಧ್ಯವಿಲ್ಲದ ಜಿಹಾದಿ ಮನಸ್ಥಿತಿಯವರಿಗೆ ಸಾಂವಿಧಾನಿಕ ಹುದ್ದೆ ನೀಡಬಾರದು.,kn,0,A jihadi minded person who cannot do justice to the dignity of the position should not be given a constitutional position.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಆಯುಷ್ ಸಚಿವಾಲಯದಲ್ಲಿ ಔಷಧಿಗಳ ಸಂಶೋಧನೆ ಮತ್ತು ಅನುಮೋದನೆಗಾಗಿ ವೈಜ್ಞಾನಿಕ ಸಮಿತಿಯ ಟಾಪ್ 6 ವಿಜ್ಞಾನಿಗಳ ಹೆಸರುಗಳನ್ನು ಓದಿ ಅಸಿಮ್ ಖಾನ್ ಮುನಾವರ್ ಕಾಜ್ಮಿ ಖಾದಿರುನ್ ನಿಶಾ ಮಕ್ಬೂಲ್ ಅಹ್ಮದ್ ಖಾನ್ ಆಸಿಯಾ ಖಾನಮ್ ಶಗುಫ್ತಾ ಪರ್ವೀನ್ರಾಮ್‌ದೇವ್ ಅವರ ಕೊರೊನಿಲ್ ಮೆಡಿಸಿನ್ ಏಕೆ ನಿಷೇಧಿಸಲಾಗಿದೆ ಹೌದು ಇದು ಜಿಹಾದ್ ವ್ಯವಸ್ಥೆಯಾಗಿದೆ ಆದರೆ ಈ ಅಪ್ರಯೋಜಕರನ್ನು ಹೇಗೆ ನೇಮಿಸಲಾಗಿದೆ 6 ಜನರು 2004 ಮತ್ತು 2014 ರ ನಡುವೆ ಕಾಂಗ್ರೆಸ್ ಆಯುಷ್ ಇಲಾಖೆಯಲ್ಲಿ ಎಲ್ಲರನ್ನೂ ನೇಮಿಸಿಕೊಂಡಿದೆ ಎಂದು ನಿಮಗೆ ತಿಳಿದಿದೆಯೇ?,kn,0,Read the names of the top 6 scientists of the Scientific Committee for Research and Approval of Drugs in the Ministry of AYUSH Asim Khan Munawar Kazmi Khadirun Nisha Makbul Ahmed Khan Asiya Khan Shah Ghufta Parveenram Dev's Coronal Medicine Why is banned Yes this is a jihad system but how were these disadvantaged recruited 6 people Did you know that Congress recruited everyone in the AYUSH department between 2004 and 2014?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸಚಿನ್ ಬಿಜೆಪಿ ಸೇರಿದ ಪೈಲಟ್,kn,0,Sachin is a BJP pilot.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ರಾಹುಲ್ ಗಾಂಧಿ ರೌಲ್ ವಿನ್ಸಿ ಅವರನ್ನು ಮದುವೆಯಾಗಿದ್ದಾರೆ ಮತ್ತು ಅವರಿಗೆ ಲಂಡನ್‌ನಲ್ಲಿ ಇಬ್ಬರು ಮಕ್ಕಳಿದ್ದಾರೆ, ಮೊದಲ ಮಗು 14 ವರ್ಷದ ಹುಡುಗ ನಿಯಾಕ್ ಮತ್ತು ಎರಡನೇ ಮಗು 10 ವರ್ಷದ ಹುಡುಗಿ ಮಿನಾಕ್ ಎಂದು ವಿಕಿಲೀಕ್ಸ್ ಬಹಿರಂಗಪಡಿಸಿದೆ.",kn,0,"Rahul Gandhi is married to Raoul Vinci and they have two children in London, the first child being a 14-year-old boy Niac and the second child being a 10-year-old girl Minak, WikiLeaks revealed.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಇರ್ಫಾನ್ ಖಾನ್ ಮತ್ತು ರಿಷಿ ಕಪೂರ್ ಸಾವಿನ ನಂತರ, ನಾಸಿರುದ್ದೀನ್ ಶಾ ಅವರ ಆರೋಗ್ಯ ಹದಗೆಟ್ಟಿತು ಮತ್ತು ಜನರು ಚಿಂತಿತರಾಗಿದ್ದಾರೆ.",kn,0,"After the deaths of Irrfan Khan and Rishi Kapoor, Nasiruddin Shah's health deteriorated and people are concerned.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರಾಹುಲ್ ಗಾಂಧಿ ಮೇಲೆ ಸ್ಮೃತಿ ಇರಾನಿ ಅತ್ಯಾಚಾರ ಆರೋಪ ಮಾಡಿದ್ದಾರೆ,kn,0,Rahul Gandhi is accused of rape by Smriti Irani,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾಶ್ಮೀರದಲ್ಲಿ ಶಾಂತಿ ಎಲ್ಲಿದೆ ಬ್ರೋಕರ್ ಮಾಧ್ಯಮಗಳು ಇದನ್ನು ಏಕೆ ತೋರಿಸುವುದಿಲ್ಲ,kn,0,Where is peace in Kashmir Why doesn't the broker media show it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಲಕ್ನೋದ ಕೆಲವು ಕೇಂದ್ರಗಳಲ್ಲಿ ಜೆಇಇ ಪರೀಕ್ಷೆಯನ್ನು ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ,kn,0,JEE exams canceled at some centers in Lucknow,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಪಾಂಡಿಚೇರಿ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಭಾರತೀಯ ವಿದ್ಯಾರ್ಥಿಯೊಬ್ಬರು ಕೋವಿಡ್ 19 ಗಾಗಿ ಮನೆಮದ್ದನ್ನು ಕಂಡುಹಿಡಿದಿದ್ದಾರೆ, ಇದನ್ನು ಮೊದಲ ಬಾರಿಗೆ WHO ಅನುಮೋದಿಸಿದೆ",kn,0,"An Indian student from Pondicherry University has invented a home remedy for COVID-19, which was first approved by WHO",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಗುಜರಾತ್‌ನ ಮಸೀದಿಯೊಂದರಲ್ಲಿ ಭಾರೀ ಪ್ರಮಾಣದ ಶಸ್ತ್ರಾಸ್ತ್ರ ಪತ್ತೆ ಶಾಂತಿ ಮತ್ತು ಭದ್ರತೆಗೆ ಭಂಗ ತರುವ ಸಂಚು ನಡೆಯುತ್ತಿದೆ ಭಾರತೀಯ ಭದ್ರತಾ ಏಜೆನ್ಸಿಗಳು ಎಚ್ಚೆತ್ತುಕೊಳ್ಳುವ ಅಗತ್ಯವಿದೆ ಪ್ರತಿ ಮಸೀದಿಯ ಮೇಲೆ ಸಂಪೂರ್ಣ ತನಿಖೆ ಅಗತ್ಯವಿದೆ,kn,0,"Heavy weapons detection in a Gujarat mosque plot to disrupt peace and security Indian security agencies need to wake up, every mosque needs to be thoroughly investigated",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮಾಧ್ಯಮವನ್ನು ಮೌನಗೊಳಿಸುವುದು ಸಾರ್ವಜನಿಕರ ಧ್ವನಿಯನ್ನು ಮೌನಗೊಳಿಸುವುದು ಒಂದು ನಿರ್ದಿಷ್ಟ ವ್ಯಕ್ತಿ ಅಥವಾ ಸರ್ಕಾರಕ್ಕೆ ಮಾಧ್ಯಮಗಳಿಂದ ಬೆದರಿಕೆ ಬಂದಾಗ ಮಾತ್ರ ಮಾಧ್ಯಮದ ಕತ್ತು ಹಿಸುಕುವವರನ್ನು ಕೇಳಿ 130 ಕೋಟಿ ಜನರು ಮೌನವಾಗಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದಾರೆ,kn,0,Silence of the media Silence of the public's voice Silence of the public's voice Silence of a particular person or government only when threatened by the media 130 crore people are trying to silence them,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾಶ್ಮೀರದಲ್ಲಿ ಮುಸ್ಲಿಂ ಮಹಿಳೆಯರ ಮೇಲೆ ಭಾರತೀಯ ಸೇನೆ ದೌರ್ಜನ್ಯ ನಡೆಸುತ್ತಿದೆ ಕಾಶ್ಮೀರಿ ಮುಸ್ಲಿಮರು ಇಂದಿನ ಜಗತ್ತಿನಲ್ಲಿ ಅಸಹಾಯಕರಾಗಿದ್ದಾರೆ ಉಚಿತ ಕಾಶ್ಮೀರ ಉಳಿಸಿ ಕಾಶ್ಮೀರ,kn,0,Indian Army is harassing Muslim women in Kashmir Kashmiri Muslims are helpless in today's world Free Kashmir Save Kashmir,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಜುಲೈ 24 ರಂದು ಗುಡುಗು ಸಹಿತ ಸಿಡಿಲು ಬಡಿದು ಪ್ರತಿಮೆ ಧ್ವಂಸಗೊಂಡಿದೆ ಎಂದು ಘಟನೆಯ ಪ್ರಾಥಮಿಕ ತನಿಖೆಯಿಂದ ತಿಳಿದುಬಂದಿದೆ.,kn,0,A preliminary investigation revealed that the statue was destroyed by a thunderstorm on July 24.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
